Date,Close,close
2023-12-12 14:30:00,464.1000061035156,464.1000061035156
2023-12-13 14:30:00,470.5,470.5
2023-12-14 14:30:00,472.010009765625,472.010009765625
2023-12-15 14:30:00,469.3299865722656,469.3299865722656
2023-12-18 14:30:00,471.9700012207031,471.9700012207031
2023-12-19 14:30:00,474.8399963378906,474.8399963378906
2023-12-20 14:30:00,468.260009765625,468.260009765625
2023-12-21 14:30:00,472.70001220703125,472.70001220703125
2023-12-22 14:30:00,473.6499938964844,473.6499938964844
2023-12-26 14:30:00,475.6499938964844,475.6499938964844
2023-12-27 14:30:00,476.510009765625,476.510009765625
2023-12-28 14:30:00,476.69000244140625,476.69000244140625
2023-12-29 14:30:00,475.30999755859375,475.30999755859375
2024-01-02 14:30:00,472.6499938964844,472.6499938964844
2024-01-03 14:30:00,468.7900085449219,468.7900085449219
2024-01-04 14:30:00,467.2799987792969,467.2799987792969
2024-01-05 14:30:00,467.9200134277344,467.9200134277344
2024-01-08 14:30:00,474.6000061035156,474.6000061035156
2024-01-09 14:30:00,473.8800048828125,473.8800048828125
2024-01-10 14:30:00,476.55999755859375,476.55999755859375
2024-01-11 14:30:00,476.3500061035156,476.3500061035156
2024-01-12 14:30:00,476.67999267578125,476.67999267578125
2024-01-16 14:30:00,474.92999267578125,474.92999267578125
2024-01-17 14:30:00,472.2900085449219,472.2900085449219
2024-01-18 14:30:00,476.489990234375,476.489990234375
2024-01-19 14:30:00,482.42999267578125,482.42999267578125
2024-01-22 14:30:00,483.45001220703125,483.45001220703125
2024-01-23 14:30:00,484.8599853515625,484.8599853515625
2024-01-24 14:30:00,485.3900146484375,485.3900146484375
2024-01-25 14:30:00,488.0299987792969,488.0299987792969
2024-01-26 14:30:00,487.4100036621094,487.4100036621094
2024-01-29 14:30:00,491.2699890136719,491.2699890136719
2024-01-30 14:30:00,490.8900146484375,490.8900146484375
2024-01-31 14:30:00,482.8800048828125,482.8800048828125
2024-02-01 14:30:00,489.20001220703125,489.20001220703125
2024-02-02 14:30:00,494.3500061035156,494.3500061035156
2024-02-05 14:30:00,492.54998779296875,492.54998779296875
2024-02-06 14:30:00,493.9800109863281,493.9800109863281
2024-02-07 14:30:00,498.1000061035156,498.1000061035156
2024-02-08 14:30:00,498.32000732421875,498.32000732421875
2024-02-09 14:30:00,501.20001220703125,501.20001220703125
2024-02-12 14:30:00,500.9800109863281,500.9800109863281
2024-02-13 14:30:00,494.0799865722656,494.0799865722656
2024-02-14 14:30:00,498.57000732421875,498.57000732421875
2024-02-15 14:30:00,502.010009765625,502.010009765625
2024-02-16 14:30:00,499.510009765625,499.510009765625
2024-02-20 14:30:00,496.760009765625,496.760009765625
2024-02-21 14:30:00,497.2099914550781,497.2099914550781
2024-02-22 14:30:00,507.5,507.5
2024-02-23 14:30:00,507.8500061035156,507.8500061035156
2024-02-26 14:30:00,505.989990234375,505.989990234375
2024-02-27 14:30:00,506.92999267578125,506.92999267578125
2024-02-28 14:30:00,506.260009765625,506.260009765625
2024-02-29 14:30:00,508.0799865722656,508.0799865722656
2024-03-01 14:30:00,512.8499755859375,512.8499755859375
2024-03-04 14:30:00,512.2999877929688,512.2999877929688
2024-03-05 14:30:00,507.17999267578125,507.17999267578125
2024-03-06 14:30:00,509.75,509.75
2024-03-07 14:30:00,514.8099975585938,514.8099975585938
2024-03-08 14:30:00,511.7200012207031,511.7200012207031
2024-03-11 13:30:00,511.2799987792969,511.2799987792969
2024-03-12 13:30:00,516.780029296875,516.780029296875
2024-03-13 13:30:00,515.969970703125,515.969970703125
2024-03-14 13:30:00,514.9500122070312,514.9500122070312
2024-03-15 13:30:00,509.8299865722656,509.8299865722656
2024-03-18 13:30:00,512.8599853515625,512.8599853515625
2024-03-19 13:30:00,515.7100219726562,515.7100219726562
2024-03-20 13:30:00,520.47998046875,520.47998046875
2024-03-21 13:30:00,522.2000122070312,522.2000122070312
2024-03-22 13:30:00,521.2100219726562,521.2100219726562
2024-03-25 13:30:00,519.77001953125,519.77001953125
2024-03-26 13:30:00,518.8099975585938,518.8099975585938
2024-03-27 13:30:00,523.1699829101562,523.1699829101562
2024-03-28 13:30:00,523.0700073242188,523.0700073242188
2024-04-01 13:30:00,522.1599731445312,522.1599731445312
2024-04-02 13:30:00,518.8400268554688,518.8400268554688
2024-04-03 13:30:00,519.4099731445312,519.4099731445312
2024-04-04 13:30:00,513.0700073242188,513.0700073242188
2024-04-05 13:30:00,518.4299926757812,518.4299926757812
2024-04-08 13:30:00,518.719970703125,518.719970703125
2024-04-09 13:30:00,519.3200073242188,519.3200073242188
2024-04-10 13:30:00,514.1199951171875,514.1199951171875
2024-04-11 13:30:00,518.0,518.0
2024-04-12 13:30:00,510.8500061035156,510.8500061035156
2024-04-15 13:30:00,504.45001220703125,504.45001220703125
2024-04-16 13:30:00,503.5299987792969,503.5299987792969
