Date,Close,close
2024-07-23 13:30:00,32.70000076293945,32.70000076293945
2024-07-24 13:30:00,31.700000762939453,31.700000762939453
2024-07-25 13:30:00,29.399999618530273,29.399999618530273
2024-07-26 13:30:00,30.799999237060547,30.799999237060547
2024-07-29 13:30:00,31.200000762939453,31.200000762939453
2024-07-30 13:30:00,30.799999237060547,30.799999237060547
2024-07-31 13:30:00,30.799999237060547,30.799999237060547
2024-08-01 13:30:00,29.399999618530273,29.399999618530273
2024-08-02 13:30:00,28.299999237060547,28.299999237060547
2024-08-05 13:30:00,22.700000762939453,22.700000762939453
2024-08-06 13:30:00,23.5,23.5
2024-08-07 13:30:00,22.100000381469727,22.100000381469727
2024-08-08 13:30:00,24.299999237060547,24.299999237060547
2024-08-09 13:30:00,24.450000762939453,24.450000762939453
2024-08-12 13:30:00,25.100000381469727,25.100000381469727
2024-08-13 13:30:00,25.5,25.5
2024-08-14 13:30:00,25.100000381469727,25.100000381469727
2024-08-15 13:30:00,24.100000381469727,24.100000381469727
2024-08-16 13:30:00,24.799999237060547,24.799999237060547
2024-08-19 13:30:00,24.600000381469727,24.600000381469727
2024-08-20 13:30:00,24.600000381469727,24.600000381469727
2024-08-21 13:30:00,25.0,25.0
2024-08-22 13:30:00,24.5,24.5
2024-08-23 13:30:00,25.899999618530273,25.899999618530273
2024-08-26 13:30:00,25.299999237060547,25.299999237060547
2024-08-27 13:30:00,24.399999618530273,24.399999618530273
2024-08-28 13:30:00,23.600000381469727,23.600000381469727
2024-08-29 13:30:00,23.799999237060547,23.799999237060547
2024-08-30 13:30:00,23.600000381469727,23.600000381469727
2024-09-03 13:30:00,23.0,23.0
2024-09-04 13:30:00,23.200000762939453,23.200000762939453
2024-09-05 13:30:00,22.200000762939453,22.200000762939453
2024-09-06 13:30:00,20.899999618530273,20.899999618530273
2024-09-09 13:30:00,22.200000762939453,22.200000762939453
2024-09-10 13:30:00,22.399999618530273,22.399999618530273
2024-09-11 13:30:00,22.0,22.0
2024-09-12 13:30:00,22.299999237060547,22.299999237060547
2024-09-13 13:30:00,22.799999237060547,22.799999237060547
2024-09-16 13:30:00,21.399999618530273,21.399999618530273
2024-09-17 13:30:00,22.200000762939453,22.200000762939453
2024-09-18 13:30:00,21.799999237060547,21.799999237060547
2024-09-19 13:30:00,23.299999237060547,23.299999237060547
2024-09-20 13:30:00,24.0,24.0
2024-09-23 13:30:00,25.200000762939453,25.200000762939453
2024-09-24 13:30:00,25.0,25.0
2024-09-25 13:30:00,24.200000762939453,24.200000762939453
2024-09-26 13:30:00,25.0,25.0
2024-09-27 13:30:00,25.5,25.5
2024-09-30 13:30:00,24.399999618530273,24.399999618530273
2024-10-01 13:30:00,23.5,23.5
2024-10-02 13:30:00,22.399999618530273,22.399999618530273
2024-10-03 13:30:00,22.200000762939453,22.200000762939453
2024-10-04 13:30:00,22.899999618530273,22.899999618530273
2024-10-07 13:30:00,23.100000381469727,23.100000381469727
2024-10-08 13:30:00,23.0,23.0
2024-10-09 13:30:00,22.700000762939453,22.700000762939453
2024-10-10 13:30:00,22.299999237060547,22.299999237060547
2024-10-11 13:30:00,23.200000762939453,23.200000762939453
2024-10-14 13:30:00,24.700000762939453,24.700000762939453
2024-10-15 13:30:00,24.5,24.5
2024-10-16 13:30:00,24.700000762939453,24.700000762939453
2024-10-17 13:30:00,24.399999618530273,24.399999618530273
2024-10-18 13:30:00,25.0,25.0
2024-10-21 13:30:00,25.200000762939453,25.200000762939453
2024-10-22 13:30:00,24.799999237060547,24.799999237060547
2024-10-23 13:30:00,23.600000381469727,23.600000381469727
2024-10-24 13:30:00,24.0,24.0
2024-10-25 13:30:00,23.200000762939453,23.200000762939453
2024-10-28 13:30:00,23.600000381469727,23.600000381469727
2024-10-29 13:30:00,24.700000762939453,24.700000762939453
2024-10-30 13:30:00,25.0,25.0
2024-10-31 13:30:00,23.600000381469727,23.600000381469727
2024-11-01 13:30:00,23.700000762939453,23.700000762939453
2024-11-04 14:30:00,22.799999237060547,22.799999237060547
2024-11-05 14:30:00,22.799999237060547,22.799999237060547
2024-11-06 14:30:00,25.5,25.5
2024-11-07 14:30:00,27.399999618530273,27.399999618530273
2024-11-08 14:30:00,27.700000762939453,27.700000762939453
2024-11-11 14:30:00,31.700000762939453,31.700000762939453
2024-11-12 14:30:00,31.100000381469727,31.100000381469727
2024-11-13 14:30:00,29.899999618530273,29.899999618530273
2024-11-14 14:30:00,29.200000762939453,29.200000762939453
2024-11-15 14:30:00,29.100000381469727,29.100000381469727
2024-11-18 14:30:00,29.799999237060547,29.799999237060547
2024-11-19 14:30:00,29.200000762939453,29.200000762939453
2024-11-20 14:30:00,28.93000030517578,28.93000030517578
2024-11-21 14:30:00,31.639999389648438,31.639999389648438
2024-11-22 14:30:00,31.049999237060547,31.049999237060547
2024-11-25 14:30:00,33.06999969482422,33.06999969482422
2024-11-26 14:30:00,31.290000915527344,31.290000915527344
2024-11-27 14:30:00,34.279998779296875,34.279998779296875
2024-11-29 14:30:00,33.84000015258789,33.84000015258789
2024-12-02 14:30:00,34.119998931884766,34.119998931884766
2024-12-03 14:30:00,34.060001373291016,34.060001373291016
2024-12-04 14:30:00,36.70000076293945,36.70000076293945
2024-12-05 14:30:00,36.099998474121094,36.099998474121094
2024-12-06 14:30:00,38.2599983215332,38.2599983215332
2024-12-09 14:30:00,35.29999923706055,35.29999923706055
2024-12-10 14:30:00,34.43000030517578,34.43000030517578
2024-12-11 14:30:00,36.189998626708984,36.189998626708984
2024-12-12 14:30:00,36.66999816894531,36.66999816894531
2024-12-13 14:30:00,36.97999954223633,36.97999954223633
2024-12-16 14:30:00,38.16999816894531,38.16999816894531
2024-12-17 14:30:00,37.09000015258789,37.09000015258789
2024-12-18 14:30:00,34.790000915527344,34.790000915527344
2024-12-19 14:30:00,31.829999923706055,31.829999923706055
2024-12-20 14:30:00,32.41999816894531,32.41999816894531
2024-12-23 14:30:00,32.04999923706055,32.04999923706055
2024-12-24 14:30:00,33.040000915527344,33.040000915527344
2024-12-26 14:30:00,31.3700008392334,31.3700008392334
2024-12-27 14:30:00,31.420000076293945,31.420000076293945
2024-12-30 14:30:00,32.0099983215332,32.0099983215332
2024-12-31 14:30:00,31.489999771118164,31.489999771118164
2025-01-02 14:30:00,32.560001373291016,32.560001373291016
2025-01-03 14:30:00,33.970001220703125,33.970001220703125
2025-01-06 14:30:00,34.75,34.75
2025-01-07 14:30:00,31.950000762939453,31.950000762939453
2025-01-08 14:30:00,30.93000030517578,30.93000030517578
2025-01-10 14:30:00,30.739999771118164,30.739999771118164
2025-01-13 14:30:00,29.149999618530273,29.149999618530273
2025-01-14 14:30:00,30.3700008392334,30.3700008392334
2025-01-15 14:30:00,32.380001068115234,32.380001068115234
2025-01-16 14:30:00,31.450000762939453,31.450000762939453
2025-01-17 14:30:00,33.189998626708984,33.189998626708984
2025-01-21 14:30:00,31.229999542236328,31.229999542236328
2025-01-22 14:30:00,30.700000762939453,30.700000762939453
2025-01-23 14:30:00,30.6200008392334,30.6200008392334
2025-01-24 14:30:00,31.399999618530273,31.399999618530273
2025-01-27 14:30:00,29.649999618530273,29.649999618530273
