K,T,S0,iv,type
39.0,0.019178082191780823,30.41,1.2812535937499998,put
40.0,0.019178082191780823,30.41,1.37109689453125,put
41.0,0.019178082191780823,30.41,1.455080849609375,put
42.0,0.019178082191780823,30.41,1.48047134765625,put
43.0,0.019178082191780823,30.41,1.4921900390624998,put
45.0,0.019178082191780823,30.41,1.6347674511718748,put
50.0,0.019178082191780823,30.41,2.02344244140625,put
16.0,0.038356164383561646,30.41,2.2070357324218746,put
23.0,0.038356164383561646,30.41,1.140629296875,put
25.0,0.038356164383561646,30.41,0.8007832421875,put
26.0,0.038356164383561646,30.41,0.73633076171875,put
27.0,0.038356164383561646,30.41,0.717776259765625,put
27.5,0.038356164383561646,30.41,0.7421900781249999,put
28.0,0.038356164383561646,30.41,0.729494892578125,put
28.5,0.038356164383561646,30.41,0.7421900781249999,put
29.0,0.038356164383561646,30.41,0.7128934960937501,put
29.5,0.038356164383561646,30.41,0.7070341796875,put
30.0,0.038356164383561646,30.41,0.7128934960937501,put
30.5,0.038356164383561646,30.41,0.7397486962890624,put
31.0,0.038356164383561646,30.41,0.708010732421875,put
32.0,0.038356164383561646,30.41,0.7500025,put
32.5,0.038356164383561646,30.41,0.75586181640625,put
33.0,0.038356164383561646,30.41,0.7539087109375,put
33.5,0.038356164383561646,30.41,0.790041162109375,put
34.0,0.038356164383561646,30.41,0.79883013671875,put
34.5,0.038356164383561646,30.41,0.8017597949218749,put
35.0,0.038356164383561646,30.41,0.799806689453125,put
36.0,0.038356164383561646,30.41,0.86132951171875,put
37.0,0.038356164383561646,30.41,0.945313046875,put
37.5,0.038356164383561646,30.41,0.922852333984375,put
40.0,0.038356164383561646,30.41,1.1015669921875002,put
41.5,0.038356164383561646,30.41,1.123051259765625,put
42.0,0.038356164383561646,30.41,1.109379453125,put
19.0,0.057534246575342465,30.41,1.224613251953125,put
20.0,0.057534246575342465,30.41,1.2988316308593748,put
22.0,0.057534246575342465,30.41,1.0634812451171878,put
23.0,0.057534246575342465,30.41,0.9697268652343749,put
25.0,0.057534246575342465,30.41,0.8105487695312499,put
26.0,0.057534246575342465,30.41,0.68555001953125,put
27.0,0.057534246575342465,30.41,0.6796907031250001,put
27.5,0.057534246575342465,30.41,0.702151416015625,put
28.0,0.057534246575342465,30.41,0.6084023535156251,put
28.5,0.057534246575342465,30.41,0.7377955908203124,put
29.5,0.057534246575342465,30.41,0.6835969140625001,put
30.0,0.057534246575342465,30.41,0.7778342529296876,put
31.0,0.057534246575342465,30.41,0.7797873583984375,put
31.5,0.057534246575342465,30.41,0.7148466015625,put
32.5,0.057534246575342465,30.41,0.7334011035156249,put
33.0,0.057534246575342465,30.41,0.752932158203125,put
34.0,0.057534246575342465,30.41,0.7421900781249999,put
34.5,0.057534246575342465,30.41,0.70898728515625,put
35.0,0.057534246575342465,30.41,0.7509790527343749,put
