K,T,S0,iv,type
665.0,0.0136986301369863,689.17,0.32019722778320303,call
666.0,0.0136986301369863,689.17,0.31262894409179687,call
667.0,0.0136986301369863,689.17,1.0000000000000003e-05,call
668.0,0.0136986301369863,689.17,0.297736514892578,call
670.0,0.0136986301369863,689.17,0.28284408569335934,call
671.0,0.0136986301369863,689.17,0.2756420092773437,call
672.0,0.0136986301369863,689.17,0.26868407104492187,call
673.0,0.0136986301369863,689.17,1.0000000000000003e-05,call
675.0,0.0136986301369863,689.17,0.24793232543945312,call
676.0,0.0136986301369863,689.17,0.2389602471923828,call
677.0,0.0136986301369863,689.17,0.23462679443359374,call
678.0,0.0136986301369863,689.17,0.22827920166015625,call
679.0,0.0136986301369863,689.17,0.22199264343261715,call
680.0,0.0136986301369863,689.17,0.21576711975097657,call
681.0,0.0136986301369863,689.17,0.1506432592773438,call
682.0,0.0136986301369863,689.17,0.17414155944824222,call
683.0,0.0136986301369863,689.17,0.14984981018066407,call
684.0,0.0136986301369863,689.17,0.1381922119140625,call
685.0,0.0136986301369863,689.17,0.13471324279785157,call
686.0,0.0136986301369863,689.17,0.13141737731933595,call
687.0,0.0136986301369863,689.17,0.12787737365722657,call
688.0,0.0136986301369863,689.17,0.1243373699951172,call
689.0,0.0136986301369863,689.17,0.12043115905761718,call
690.0,0.0136986301369863,689.17,0.11713529357910156,call
691.0,0.0136986301369863,689.17,0.11353425537109374,call
692.0,0.0136986301369863,689.17,0.11634184448242188,call
693.0,0.0136986301369863,689.17,0.10816321533203124,call
694.0,0.0136986301369863,689.17,0.10535562622070313,call
695.0,0.0136986301369863,689.17,0.10303631347656249,call
696.0,0.0136986301369863,689.17,0.10083906982421875,call
697.0,0.0136986301369863,689.17,0.09858079162597656,call
698.0,0.0136986301369863,689.17,0.09668872070312501,call
699.0,0.0136986301369863,689.17,0.09546802978515626,call
700.0,0.0136986301369863,689.17,0.0942473388671875,call
701.0,0.0136986301369863,689.17,0.09839768798828125,call
702.0,0.0136986301369863,689.17,0.0913176806640625,call
703.0,0.0136986301369863,689.17,0.09668872070312501,call
704.0,0.0136986301369863,689.17,0.09107354248046876,call
705.0,0.0136986301369863,689.17,0.10523355712890625,call
706.0,0.0136986301369863,689.17,0.09937424072265624,call
707.0,0.0136986301369863,689.17,0.10254803710937499,call
708.0,0.0136986301369863,689.17,0.1069425244140625,call
709.0,0.0136986301369863,689.17,0.1098721826171875,call
710.0,0.0136986301369863,689.17,0.11182528808593749,call
711.0,0.0136986301369863,689.17,0.1137783935546875,call
712.0,0.0136986301369863,689.17,0.12549702636718751,call
713.0,0.0136986301369863,689.17,0.127938408203125,call
714.0,0.0136986301369863,689.17,0.129891513671875,call
715.0,0.0136986301369863,689.17,0.124032197265625,call
720.0,0.0136986301369863,689.17,0.132821171875,call
725.0,0.0136986301369863,689.17,0.159188095703125,call
730.0,0.0136986301369863,689.17,0.16993017578125003,call
735.0,0.0136986301369863,689.17,0.20313296874999998,call
740.0,0.0136986301369863,689.17,0.20508607421874997,call
750.0,0.0136986301369863,689.17,0.264655791015625,call
780.0,0.0136986301369863,689.17,0.35156898437499995,call
785.0,0.0136986301369863,689.17,0.367193828125,call
790.0,0.0136986301369863,689.17,0.418951123046875,call
810.0,0.0136986301369863,689.17,0.445318046875,call
830.0,0.0136986301369863,689.17,0.50586431640625,call
845.0,0.0136986301369863,689.17,0.5585981640625001,call
500.0,0.01643835616438356,689.17,1.1667522131347656,call
610.0,0.01643835616438356,689.17,0.5290574438476563,call
615.0,0.01643835616438356,689.17,0.5012256909179689,call
625.0,0.01643835616438356,689.17,0.5819133605957032,call
630.0,0.01643835616438356,689.17,0.5477340148925782,call
640.0,0.01643835616438356,689.17,0.36597313720703123,call
645.0,0.01643835616438356,689.17,0.44434149414062496,call
650.0,0.01643835616438356,689.17,0.4096738720703125,call
651.0,0.01643835616438356,689.17,0.402899037475586,call
660.0,0.01643835616438356,689.17,0.2644116528320312,call
662.0,0.01643835616438356,689.17,0.3262396478271484,call
665.0,0.01643835616438356,689.17,0.3064644549560547,call
668.0,0.01643835616438356,689.17,0.2866892620849609,call
669.0,0.01643835616438356,689.17,0.13160048095703125,call
670.0,0.01643835616438356,689.17,0.2739330419921875,call
675.0,0.01643835616438356,689.17,0.24353783813476562,call
676.0,0.01643835616438356,689.17,0.23780059082031246,call
677.0,0.01643835616438356,689.17,0.22382367980957027,call
678.0,0.01643835616438356,689.17,0.22666178619384764,call
679.0,0.01643835616438356,689.17,0.16736672485351564,call
680.0,0.01643835616438356,689.17,0.16254499572753905,call
681.0,0.01643835616438356,689.17,0.16004257934570312,call
682.0,0.01643835616438356,689.17,0.1555870574951172,call
683.0,0.01643835616438356,689.17,0.15241326110839848,call
684.0,0.01643835616438356,689.17,0.148446015625,call
685.0,0.01643835616438356,689.17,0.14447877014160154,call
686.0,0.01643835616438356,689.17,0.1412439392089844,call
687.0,0.01643835616438356,689.17,0.13922979919433598,call
688.0,0.01643835616438356,689.17,0.13599496826171875,call
689.0,0.01643835616438356,689.17,0.13355358642578125,call
690.0,0.01643835616438356,689.17,0.12659564819335936,call
691.0,0.01643835616438356,689.17,0.12427633544921876,call
692.0,0.01643835616438356,689.17,0.12156029815673827,call
693.0,0.01643835616438356,689.17,0.11917995086669922,call
694.0,0.01643835616438356,689.17,0.11628080993652344,call
695.0,0.01643835616438356,689.17,0.11396149719238281,call
696.0,0.01643835616438356,689.17,0.11200839172363279,call
697.0,0.01643835616438356,689.17,0.10981114807128906,call
698.0,0.01643835616438356,689.17,0.10804114624023436,call
699.0,0.01643835616438356,689.17,0.10651528259277344,call
700.0,0.01643835616438356,689.17,0.10486734985351562,call
701.0,0.01643835616438356,689.17,0.10382976257324218,call
702.0,0.01643835616438356,689.17,0.10254803710937499,call
703.0,0.01643835616438356,689.17,0.10157148437499999,call
704.0,0.01643835616438356,689.17,0.10083906982421875,call
705.0,0.01643835616438356,689.17,0.10254803710937499,call
706.0,0.01643835616438356,689.17,0.10352458984374999,call
707.0,0.01643835616438356,689.17,0.10596597167968749,call
708.0,0.01643835616438356,689.17,0.1069425244140625,call
709.0,0.01643835616438356,689.17,0.1128018408203125,call
710.0,0.01643835616438356,689.17,0.11133701171874999,call
711.0,0.01643835616438356,689.17,0.1137783935546875,call
712.0,0.01643835616438356,689.17,0.13062392822265623,call
713.0,0.01643835616438356,689.17,0.1206142626953125,call
714.0,0.01643835616438356,689.17,0.13697152099609378,call
715.0,0.01643835616438356,689.17,0.13477427734375003,call
720.0,0.01643835616438356,689.17,0.14405152832031248,call
730.0,0.01643835616438356,689.17,0.16993017578125003,call
735.0,0.01643835616438356,689.17,0.187508125,call
745.0,0.01643835616438356,689.17,0.20703917968749996,call
750.0,0.01643835616438356,689.17,0.22266402343749997,call
765.0,0.01643835616438356,689.17,0.2880930566406249,call
840.0,0.01643835616438356,689.17,0.49609878906250005,call
845.0,0.01643835616438356,689.17,0.507817421875,call
850.0,0.01643835616438356,689.17,0.523442265625,call
855.0,0.01643835616438356,689.17,0.5039112109375,call
865.0,0.01643835616438356,689.17,0.570316796875,call
80.0,0.019178082191780823,689.17,6.042971196289063,call
100.0,0.019178082191780823,689.17,5.417971977539061,call
150.0,0.019178082191780823,689.17,4.322270222167968,call
155.0,0.019178082191780823,689.17,4.2304734619140625,call
160.0,0.019178082191780823,689.17,4.148442314453126,call
165.0,0.019178082191780823,689.17,4.066411166992188,call
170.0,0.019178082191780823,689.17,1.0000000000000003e-05,call
175.0,0.019178082191780823,689.17,1.0000000000000003e-05,call
180.0,0.019178082191780823,689.17,3.8339847900390627,call
185.0,0.019178082191780823,689.17,3.7587896655273436,call
190.0,0.019178082191780823,689.17,1.0000000000000003e-05,call
195.0,0.019178082191780823,689.17,3.621094697265625,call
200.0,0.019178082191780823,689.17,3.551758933105469,call
205.0,0.019178082191780823,689.17,3.491212209472656,call
210.0,0.019178082191780823,689.17,3.4248061254882813,call
215.0,0.019178082191780823,689.17,1.0000000000000003e-05,call
220.0,0.019178082191780823,689.17,3.303712678222656,call
225.0,0.019178082191780823,689.17,3.2421893945312497,call
230.0,0.019178082191780823,689.17,3.1845723510742188,call
235.0,0.019178082191780823,689.17,3.128908427734375,call
240.0,0.019178082191780823,689.17,1.0000000000000003e-05,call
245.0,0.019178082191780823,689.17,3.0175805810546876,call
250.0,0.019178082191780823,689.17,2.9648463378906245,call
255.0,0.019178082191780823,689.17,1.0000000000000003e-05,call
260.0,0.019178082191780823,689.17,2.8623075317382813,call
265.0,0.019178082191780823,689.17,1.0000000000000003e-05,call
270.0,0.019178082191780823,689.17,2.7587921655273435,call
275.0,0.019178082191780823,689.17,2.713870402832031,call
280.0,0.019178082191780823,689.17,2.6640658398437504,call
285.0,0.019178082191780823,689.17,1.0000000000000003e-05,call
290.0,0.019178082191780823,689.17,2.572269194335937,call
295.0,0.019178082191780823,689.17,2.5253943115234367,call
300.0,0.019178082191780823,689.17,2.4785194287109373,call
305.0,0.019178082191780823,689.17,2.43750390625,call
310.0,0.019178082191780823,689.17,2.3925821435546872,call
315.0,0.019178082191780823,689.17,2.350590061035156,call
320.0,0.019178082191780823,689.17,2.3095745385742186,call
325.0,0.019178082191780823,689.17,2.2666058959960935,call
330.0,0.019178082191780823,689.17,2.2265669335937495,call
335.0,0.019178082191780823,689.17,2.1865279711914063,call
340.0,0.019178082191780823,689.17,2.145512448730469,call
345.0,0.019178082191780823,689.17,2.1093797265624996,call
350.0,0.019178082191780823,689.17,2.069340764160156,call
355.0,0.019178082191780823,689.17,2.0293018017578124,call
360.0,0.019178082191780823,689.17,1.9946289331054685,call
365.0,0.019178082191780823,689.17,1.9560549072265625,call
370.0,0.019178082191780823,689.17,1.9179691601562503,call
375.0,0.019178082191780823,689.17,1.8837896435546875,call
380.0,0.019178082191780823,689.17,1.8466804541015622,call
385.0,0.019178082191780823,689.17,1.8134774951171875,call
390.0,0.019178082191780823,689.17,1.7773448632812499,call
395.0,0.019178082191780823,689.17,1.741700510253906,call
400.0,0.019178082191780823,689.17,1.7094741088867185,call
405.0,0.019178082191780823,689.17,1.674318034667969,call
410.0,0.019178082191780823,689.17,1.6416033544921875,call
415.0,0.019178082191780823,689.17,1.6084003955078123,call
420.0,0.019178082191780823,689.17,1.5747091577148438,call
425.0,0.019178082191780823,689.17,1.5424827563476562,call
430.0,0.019178082191780823,689.17,1.5107446337890624,call
435.0,0.019178082191780823,689.17,1.4775416748046877,call
440.0,0.019178082191780823,689.17,1.4477566674804687,call
445.0,0.019178082191780823,689.17,1.4155302661132816,call
450.0,0.019178082191780823,689.17,1.3847687011718748,call
455.0,0.019178082191780823,689.17,1.3544954150390622,call
460.0,0.019178082191780823,689.17,1.3227572924804685,call
465.0,0.019178082191780823,689.17,1.29297228515625,call
470.0,0.019178082191780823,689.17,1.263187277832031,call
475.0,0.019178082191780823,689.17,1.2324257128906249,call
480.0,0.019178082191780823,689.17,1.2045938208007811,call
485.0,0.019178082191780823,689.17,1.1743205346679688,call
490.0,0.019178082191780823,689.17,1.1464886425781249,call
495.0,0.019178082191780823,689.17,1.1167036352539061,call
500.0,0.019178082191780823,689.17,1.0883834643554686,call
505.0,0.019178082191780823,689.17,1.0600632934570315,call
510.0,0.019178082191780823,689.17,1.0307665649414064,call
515.0,0.019178082191780823,689.17,1.0039112304687499,call
520.0,0.019178082191780823,689.17,0.9750979052734375,call
525.0,0.019178082191780823,689.17,0.94726615234375,call
530.0,0.019178082191780823,689.17,0.91992267578125,call
535.0,0.019178082191780823,689.17,0.89257919921875,call
540.0,0.019178082191780823,689.17,0.8652357226562499,call
545.0,0.019178082191780823,689.17,0.8374039697265624,call
550.0,0.019178082191780823,689.17,0.8112811840820311,call
555.0,0.019178082191780823,689.17,0.7836935693359376,call
560.0,0.019178082191780823,689.17,0.7575707836914063,call
565.0,0.019178082191780823,689.17,0.7309597216796875,call
570.0,0.019178082191780823,689.17,0.7041045214843751,call
575.0,0.019178082191780823,689.17,0.6770051831054689,call
580.0,0.019178082191780823,689.17,0.6511265356445313,call
585.0,0.019178082191780823,689.17,0.624027197265625,call
590.0,0.019178082191780823,689.17,0.5983926879882813,call
595.0,0.019178082191780823,689.17,0.5720257641601563,call
600.0,0.019178082191780823,689.17,0.5455367712402344,call
601.0,0.019178082191780823,689.17,0.5400436621093752,call
602.0,0.019178082191780823,689.17,0.5346726220703125,call
603.0,0.019178082191780823,689.17,0.5300339965820313,call
604.0,0.019178082191780823,689.17,0.5251512329101562,call
605.0,0.019178082191780823,689.17,0.5197801928710937,call
606.0,0.019178082191780823,689.17,0.5144091528320311,call
607.0,0.019178082191780823,689.17,0.5090381127929688,call
608.0,0.019178082191780823,689.17,0.5035450036621094,call
609.0,0.019178082191780823,689.17,0.6452672192382812,call
610.0,0.019178082191780823,689.17,0.6389196264648438,call
611.0,0.019178082191780823,689.17,0.6324499645996093,call
612.0,0.019178082191780823,689.17,0.6259803027343751,call
613.0,0.019178082191780823,689.17,0.6196327099609377,call
614.0,0.019178082191780823,689.17,0.6131630480957033,call
615.0,0.019178082191780823,689.17,0.6073037316894532,call
616.0,0.019178082191780823,689.17,0.6008340698242189,call
617.0,0.019178082191780823,689.17,0.5943644079589845,call
618.0,0.019178082191780823,689.17,0.5880168151855469,call
619.0,0.019178082191780823,689.17,0.5815471533203125,call
620.0,0.019178082191780823,689.17,0.47461462890625,call
621.0,0.019178082191780823,689.17,0.5692181750488281,call
622.0,0.019178082191780823,689.17,0.5627485131835939,call
623.0,0.019178082191780823,689.17,0.5562788513183594,call
624.0,0.019178082191780823,689.17,0.5497481549072267,call
625.0,0.019178082191780823,689.17,0.5438278039550781,call
626.0,0.019178082191780823,689.17,0.5373581420898439,call
627.0,0.019178082191780823,689.17,0.530827445678711,call
628.0,0.019178082191780823,689.17,0.5242967492675781,call
629.0,0.019178082191780823,689.17,0.5183153637695312,call
630.0,0.019178082191780823,689.17,0.4669242761230469,call
631.0,0.019178082191780823,689.17,0.5052539709472657,call
632.0,0.019178082191780823,689.17,0.49878430908203125,call
633.0,0.019178082191780823,689.17,0.49268085449218757,call
634.0,0.019178082191780823,689.17,0.4862111926269531,call
635.0,0.019178082191780823,689.17,0.47961946166992186,call
636.0,0.019178082191780823,689.17,0.4735160070800781,call
637.0,0.019178082191780823,689.17,0.4669242761230469,call
638.0,0.019178082191780823,689.17,0.4603325451660156,call
639.0,0.019178082191780823,689.17,0.4542290905761719,call
640.0,0.019178082191780823,689.17,0.36646141357421874,call
641.0,0.019178082191780823,689.17,0.4414118359375,call
642.0,0.019178082191780823,689.17,0.4348201049804688,call
643.0,0.019178082191780823,689.17,0.42810630493164065,call
644.0,0.019178082191780823,689.17,0.42188078125,call
645.0,0.019178082191780823,689.17,0.32642275146484373,call
646.0,0.019178082191780823,689.17,0.4089414575195312,call
647.0,0.019178082191780823,689.17,0.4027159338378906,call
648.0,0.019178082191780823,689.17,0.3959410992431641,call
649.0,0.019178082191780823,689.17,0.38959350646972657,call
650.0,0.019178082191780823,689.17,0.383245913696289,call
651.0,0.019178082191780823,689.17,0.3764710791015625,call
652.0,0.019178082191780823,689.17,0.37000141723632807,call
653.0,0.019178082191780823,689.17,0.3635927899169922,call
654.0,0.019178082191780823,689.17,0.35712312805175783,call
655.0,0.019178082191780823,689.17,0.3502262243652343,call
656.0,0.019178082191780823,689.17,0.34363449340820307,call
657.0,0.019178082191780823,689.17,0.337470004272461,call
658.0,0.019178082191780823,689.17,0.3308782733154296,call
659.0,0.019178082191780823,689.17,0.32459171508789053,call
660.0,0.019178082191780823,689.17,0.2613599255371094,call
661.0,0.019178082191780823,689.17,0.311957564086914,call
662.0,0.019178082191780823,689.17,0.30591514404296877,call
663.0,0.019178082191780823,689.17,0.29944548217773437,call
664.0,0.019178082191780823,689.17,0.29321995849609367,call
665.0,0.019178082191780823,689.17,0.2873606420898437,call
666.0,0.019178082191780823,689.17,0.2810130493164062,call
667.0,0.019178082191780823,689.17,0.27497062927246096,call
668.0,0.019178082191780823,689.17,0.2688061401367187,call
669.0,0.019178082191780823,689.17,0.2629468237304688,call
670.0,0.019178082191780823,689.17,0.2549512982177735,call
671.0,0.019178082191780823,689.17,0.24268335449218748,call
672.0,0.019178082191780823,689.17,0.24549094360351562,call
673.0,0.019178082191780823,689.17,0.23975369628906246,call
674.0,0.019178082191780823,689.17,0.23413851806640623,call
675.0,0.019178082191780823,689.17,0.17194431579589847,call
676.0,0.019178082191780823,689.17,0.22333540344238278,call
677.0,0.019178082191780823,689.17,0.16700051757812504,call
678.0,0.019178082191780823,689.17,0.1970905487060547,call
679.0,0.019178082191780823,689.17,0.2024005541992187,call
680.0,0.019178082191780823,689.17,0.15729602478027344,call
681.0,0.019178082191780823,689.17,0.15143670837402345,call
682.0,0.019178082191780823,689.17,0.14832394653320313,call
683.0,0.019178082191780823,689.17,0.14313601013183597,call
684.0,0.019178082191780823,689.17,0.14148807739257813,call
685.0,0.019178082191780823,689.17,0.13721565917968753,call
686.0,0.019178082191780823,689.17,0.13544565734863284,call
687.0,0.019178082191780823,689.17,0.13251599914550782,call
688.0,0.019178082191780823,689.17,0.125985302734375,call
689.0,0.019178082191780823,689.17,0.12317771362304689,call
690.0,0.019178082191780823,689.17,0.12037012451171875,call
691.0,0.019178082191780823,689.17,0.11774563903808594,call
692.0,0.019178082191780823,689.17,0.11597563720703125,call
693.0,0.019178082191780823,689.17,0.11353425537109374,call
694.0,0.019178082191780823,689.17,0.11200839172363279,call
695.0,0.019178082191780823,689.17,0.10968907897949219,call
696.0,0.019178082191780823,689.17,0.10804114624023436,call
697.0,0.019178082191780823,689.17,0.10621010986328125,call
698.0,0.019178082191780823,689.17,0.10486734985351562,call
699.0,0.019178082191780823,689.17,0.10382976257324218,call
700.0,0.019178082191780823,689.17,0.10193769165039063,call
701.0,0.019178082191780823,689.17,0.10144941528320311,call
702.0,0.019178082191780823,689.17,0.0991301025390625,call
703.0,0.019178082191780823,689.17,0.1001066552734375,call
704.0,0.019178082191780823,689.17,0.10083906982421875,call
705.0,0.019178082191780823,689.17,0.09925217163085936,call
706.0,0.019178082191780823,689.17,0.10315838256835935,call
707.0,0.019178082191780823,689.17,0.10328045166015623,call
708.0,0.019178082191780823,689.17,0.10242596801757811,call
709.0,0.019178082191780823,689.17,0.1001066552734375,call
710.0,0.019178082191780823,689.17,0.10254803710937499,call
711.0,0.019178082191780823,689.17,0.11133701171874999,call
712.0,0.019178082191780823,689.17,0.1137783935546875,call
713.0,0.019178082191780823,689.17,0.116219775390625,call
714.0,0.019178082191780823,689.17,0.11231356445312499,call
715.0,0.019178082191780823,689.17,0.1206142626953125,call
716.0,0.019178082191780823,689.17,0.12647357910156248,call
717.0,0.019178082191780823,689.17,0.12842668457031248,call
718.0,0.019178082191780823,689.17,0.1215908154296875,call
719.0,0.019178082191780823,689.17,0.13086806640624998,call
720.0,0.019178082191780823,689.17,0.1289149609375,call
725.0,0.019178082191780823,689.17,0.14649291015625,call
730.0,0.019178082191780823,689.17,0.159188095703125,call
735.0,0.019178082191780823,689.17,0.180672255859375,call
740.0,0.019178082191780823,689.17,0.1914143359375,call
745.0,0.019178082191780823,689.17,0.20117986328124998,call
750.0,0.019178082191780823,689.17,0.21680470703125,call
755.0,0.019178082191780823,689.17,0.23242955078125,call
760.0,0.019178082191780823,689.17,0.23633576171874998,call
765.0,0.019178082191780823,689.17,0.2500075,call
