K,T,S0,iv,type
125.0,0.0547945205479452,278.28,1.5546897265624997,put
130.0,0.0547945205479452,278.28,1.4873072509765624,put
135.0,0.0547945205479452,278.28,1.4228544482421874,put
140.0,0.0547945205479452,278.28,1.3623078759765623,put
145.0,0.0547945205479452,278.28,1.3017613037109372,put
150.0,0.0547945205479452,278.28,1.1748088134765624,put
155.0,0.0547945205479452,278.28,1.12109814453125,put
175.0,0.0547945205479452,278.28,0.9765627343750001,put
180.0,0.0547945205479452,278.28,0.92773509765625,put
190.0,0.0547945205479452,278.28,0.8320329296874999,put
195.0,0.0547945205479452,278.28,0.62305064453125,put
200.0,0.0547945205479452,278.28,0.523442265625,put
205.0,0.0547945205479452,278.28,0.559574716796875,put
210.0,0.0547945205479452,278.28,0.5825237060546875,put
215.0,0.0547945205479452,278.28,0.45508357421875,put
220.0,0.0547945205479452,278.28,0.5483443603515626,put
225.0,0.0547945205479452,278.28,0.375982802734375,put
230.0,0.0547945205479452,278.28,0.44287666503906253,put
235.0,0.0547945205479452,278.28,0.31250687499999996,put
240.0,0.0547945205479452,278.28,0.2910227148437499,put
245.0,0.0547945205479452,278.28,0.2710033837890625,put
250.0,0.0547945205479452,278.28,0.2514723291015625,put
255.0,0.0547945205479452,278.28,0.23462679443359374,put
260.0,0.0547945205479452,278.28,0.21704884521484374,put
265.0,0.0547945205479452,278.28,0.20667297241210933,put
270.0,0.0547945205479452,278.28,0.19098709411621095,put
275.0,0.0547945205479452,278.28,0.1759725958251953,put
280.0,0.0547945205479452,278.28,0.16425396301269532,put
285.0,0.0547945205479452,278.28,0.15650257568359377,put
290.0,0.0547945205479452,278.28,0.16614603393554692,put
295.0,0.0547945205479452,278.28,0.23645783081054686,put
300.0,0.0547945205479452,278.28,0.2962716857910156,put
305.0,0.0547945205479452,278.28,0.3452213916015625,put
310.0,0.0547945205479452,278.28,0.3786683227539062,put
345.0,0.0547945205479452,278.28,0.6301306518554688,put
350.0,0.0547945205479452,278.28,0.6511265356445313,put
185.0,0.07397260273972603,278.28,0.7861349511718749,put
195.0,0.07397260273972603,278.28,0.6970245141601563,put
200.0,0.07397260273972603,278.28,0.639652041015625,put
205.0,0.07397260273972603,278.28,0.4335994140625,put
210.0,0.07397260273972603,278.28,0.5112353564453125,put
215.0,0.07397260273972603,278.28,0.48633326171875,put
220.0,0.07397260273972603,278.28,0.4514215014648438,put
225.0,0.07397260273972603,278.28,0.4480035668945312,put
230.0,0.07397260273972603,278.28,0.3139717041015625,put
235.0,0.07397260273972603,278.28,0.295905478515625,put
240.0,0.07397260273972603,278.28,0.278327529296875,put
245.0,0.07397260273972603,278.28,0.2617261328125,put
250.0,0.07397260273972603,278.28,0.24658956542968752,put
255.0,0.07397260273972603,278.28,0.2332840344238281,put
260.0,0.07397260273972603,278.28,0.2186357434082031,put
265.0,0.07397260273972603,278.28,0.2059405578613281,put
270.0,0.07397260273972603,278.28,0.1959308923339844,put
275.0,0.07397260273972603,278.28,0.1828694995117187,put
280.0,0.07397260273972603,278.28,0.17176121215820314,put
285.0,0.07397260273972603,278.28,0.16217878845214845,put
290.0,0.07397260273972603,278.28,0.1544274011230469,put
295.0,0.07397260273972603,278.28,0.17554535400390625,put
300.0,0.07397260273972603,278.28,0.20667297241210933,put
305.0,0.07397260273972603,278.28,0.30188686401367193,put
310.0,0.07397260273972603,278.28,0.3280096496582031,put
330.0,0.07397260273972603,278.28,0.45361874511718747,put
385.0,0.07397260273972603,278.28,0.7465845654296875,put
390.0,0.07397260273972603,278.28,0.7539087109375,put
5.0,0.09315068493150686,278.28,3.8750003125,put
10.0,0.09315068493150686,278.28,3.2500018749999997,put
15.0,0.09315068493150686,278.28,2.93750265625,put
20.0,0.09315068493150686,278.28,2.50000375,put
25.0,0.09315068493150686,278.28,2.3125042187499996,put
30.0,0.09315068493150686,278.28,2.58594103515625,put
35.0,0.09315068493150686,278.28,2.3828165429687496,put
40.0,0.09315068493150686,278.28,2.2265669335937495,put
45.0,0.09315068493150686,278.28,1.8125009374999999,put
50.0,0.09315068493150686,278.28,1.625001875,put
55.0,0.09315068493150686,278.28,1.71875140625,put
60.0,0.09315068493150686,278.28,1.765626171875,put
65.0,0.09315068493150686,278.28,1.71484517578125,put
70.0,0.09315068493150686,278.28,1.74609501953125,put
75.0,0.09315068493150686,278.28,1.3125034374999998,put
80.0,0.09315068493150686,278.28,1.2500037499999999,put
85.0,0.09315068493150686,278.28,1.37109689453125,put
90.0,0.09315068493150686,278.28,1.4257841210937499,put
95.0,0.09315068493150686,278.28,1.171879140625,put
100.0,0.09315068493150686,278.28,1.0703171484375003,put
105.0,0.09315068493150686,278.28,1.32422212890625,put
110.0,0.09315068493150686,278.28,1.2636755566406248,put
115.0,0.09315068493150686,278.28,1.2451209619140622,put
120.0,0.09315068493150686,278.28,0.9531254687499999,put
125.0,0.09315068493150686,278.28,1.09375453125,put
130.0,0.09315068493150686,278.28,0.867188828125,put
135.0,0.09315068493150686,278.28,0.8398453515625,put
140.0,0.09315068493150686,278.28,0.9501958105468749,put
145.0,0.09315068493150686,278.28,0.64062859375,put
150.0,0.09315068493150686,278.28,0.7148466015625,put
155.0,0.09315068493150686,278.28,0.6796907031250001,put
160.0,0.09315068493150686,278.28,0.77148666015625,put
165.0,0.09315068493150686,278.28,0.745119736328125,put
170.0,0.09315068493150686,278.28,0.648441015625,put
175.0,0.09315068493150686,278.28,0.5195360546875,put
180.0,0.09315068493150686,278.28,0.5410202148437502,put
185.0,0.09315068493150686,278.28,0.5971719970703125,put
190.0,0.09315068493150686,278.28,0.44922425781249997,put
195.0,0.09315068493150686,278.28,0.48242705078125003,put
200.0,0.09315068493150686,278.28,0.41602146484374997,put
205.0,0.09315068493150686,278.28,0.38867798828125,put
210.0,0.09315068493150686,278.28,0.4165097412109374,put
215.0,0.09315068493150686,278.28,0.362311064453125,put
220.0,0.09315068493150686,278.28,0.3754945263671875,put
225.0,0.09315068493150686,278.28,0.31641308593749995,put
230.0,0.09315068493150686,278.28,0.29883513671874995,put
235.0,0.09315068493150686,278.28,0.28516339843749994,put
240.0,0.09315068493150686,278.28,0.2712475219726562,put
245.0,0.09315068493150686,278.28,0.2590406127929688,put
250.0,0.09315068493150686,278.28,0.2447585290527344,put
255.0,0.09315068493150686,278.28,0.23218541259765624,put
260.0,0.09315068493150686,278.28,0.21936815795898437,put
265.0,0.09315068493150686,278.28,0.20734435241699217,put
270.0,0.09315068493150686,278.28,0.19763985961914063,put
275.0,0.09315068493150686,278.28,0.1860432958984375,put
280.0,0.09315068493150686,278.28,0.17554535400390625,put
285.0,0.09315068493150686,278.28,0.16620706848144534,put
290.0,0.09315068493150686,278.28,0.15943223388671873,put
295.0,0.09315068493150686,278.28,0.1511315356445313,put
300.0,0.09315068493150686,278.28,0.14258669921875,put
305.0,0.09315068493150686,278.28,0.24585715087890625,put
310.0,0.09315068493150686,278.28,0.27893787475585935,put
315.0,0.09315068493150686,278.28,0.31409377319335935,put
320.0,0.09315068493150686,278.28,0.3355779333496094,put
325.0,0.09315068493150686,278.28,0.36926900268554685,put
330.0,0.09315068493150686,278.28,0.3883117810058594,put
335.0,0.09315068493150686,278.28,0.42078215942382813,put
340.0,0.09315068493150686,278.28,0.43774976318359377,put
350.0,0.09315068493150686,278.28,1.0000000000000003e-05,put
360.0,0.09315068493150686,278.28,0.43115803222656257,put
370.0,0.09315068493150686,278.28,0.4682670361328125,put
390.0,0.09315068493150686,278.28,0.6506382592773439,put
400.0,0.09315068493150686,278.28,0.6879914013671876,put
410.0,0.09315068493150686,278.28,0.7238797143554687,put
420.0,0.09315068493150686,278.28,0.6333044482421876,put
430.0,0.09315068493150686,278.28,0.5400436621093752,put
185.0,0.11232876712328767,278.28,0.5273484765625001,put
210.0,0.11232876712328767,278.28,0.42188078125,put
220.0,0.11232876712328767,278.28,0.33008482421874996,put
245.0,0.11232876712328767,278.28,0.2555006091308594,put
250.0,0.11232876712328767,278.28,0.24378197631835938,put
255.0,0.11232876712328767,278.28,0.23102575622558597,put
260.0,0.11232876712328767,278.28,0.21887988159179686,put
265.0,0.11232876712328767,278.28,0.20734435241699217,put
270.0,0.11232876712328767,278.28,0.19702951416015624,put
275.0,0.11232876712328767,278.28,0.18756915954589842,put
280.0,0.11232876712328767,278.28,0.1775594940185547,put
285.0,0.11232876712328767,278.28,0.1690756921386719,put
300.0,0.11232876712328767,278.28,0.19800606689453126,put
305.0,0.11232876712328767,278.28,0.257819921875,put
320.0,0.11232876712328767,278.28,0.3399724206542969,put
100.0,0.18904109589041096,278.28,0.7578149218750001,put
105.0,0.18904109589041096,278.28,1.1162153564453123,put
110.0,0.18904109589041096,278.28,0.84179845703125,put
115.0,0.18904109589041096,278.28,0.92773509765625,put
120.0,0.18904109589041096,278.28,0.6992217578125001,put
125.0,0.18904109589041096,278.28,0.7392604199218749,put
130.0,0.18904109589041096,278.28,0.7050810742187501,put
135.0,0.18904109589041096,278.28,0.6269568554687501,put
140.0,0.18904109589041096,278.28,0.7812521875,put
145.0,0.18904109589041096,278.28,0.6269568554687501,put
150.0,0.18904109589041096,278.28,0.6015664843750002,put
155.0,0.18904109589041096,278.28,0.5742230078125,put
160.0,0.18904109589041096,278.28,0.543949873046875,put
165.0,0.18904109589041096,278.28,0.5288133056640626,put
170.0,0.18904109589041096,278.28,0.5180712255859375,put
175.0,0.18904109589041096,278.28,0.459966337890625,put
180.0,0.18904109589041096,278.28,0.4414118359375,put
185.0,0.18904109589041096,278.28,0.42529871582031253,put
190.0,0.18904109589041096,278.28,0.4106504248046875,put
195.0,0.18904109589041096,278.28,0.39453730468750003,put
200.0,0.18904109589041096,278.28,0.3806214282226562,put
205.0,0.18904109589041096,278.28,0.3667055517578125,put
210.0,0.18904109589041096,278.28,0.3537662280273437,put
215.0,0.18904109589041096,278.28,0.34180345703125,put
220.0,0.18904109589041096,278.28,0.32910827148437494,put
225.0,0.18904109589041096,278.28,0.31580274047851553,put
230.0,0.18904109589041096,278.28,0.30652548950195313,put
235.0,0.18904109589041096,278.28,0.2973703076171874,put
240.0,0.18904109589041096,278.28,0.2849802947998046,put
245.0,0.18904109589041096,278.28,0.27417718017578124,put
250.0,0.18904109589041096,278.28,0.26532717102050785,put
255.0,0.18904109589041096,278.28,0.255439574584961,put
260.0,0.18904109589041096,278.28,0.2474745663452148,put
265.0,0.18904109589041096,278.28,0.23761748718261716,put
270.0,0.18904109589041096,278.28,0.2287064434814453,put
275.0,0.18904109589041096,278.28,0.22071091796874998,put
280.0,0.18904109589041096,278.28,0.21167780517578122,put
285.0,0.18904109589041096,278.28,0.20407900421142577,put
290.0,0.18904109589041096,278.28,0.19635813415527342,put
295.0,0.18904109589041096,278.28,0.18836260864257812,put
300.0,0.18904109589041096,278.28,0.18042811767578126,put
305.0,0.18904109589041096,278.28,0.1779257012939453,put
310.0,0.18904109589041096,278.28,0.18140467041015623,put
315.0,0.18904109589041096,278.28,0.2264481652832031,put
320.0,0.18904109589041096,278.28,0.25098405273437496,put
325.0,0.18904109589041096,278.28,0.27930408203124996,put
330.0,0.18904109589041096,278.28,0.2940134075927734,put
340.0,0.18904109589041096,278.28,0.5939982006835938,put
350.0,0.18904109589041096,278.28,0.46356737609863286,put
450.0,0.18904109589041096,278.28,0.6366003137207032,put
